"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"010111","Type 1","01","01","11","Horses; live, pure-bred breeding animals","Les chevaux ; animaux reproducteurs vivants de race pure"
"831110","Type 15","83","11","10","Electrodes; coated, of base metal, for electric arc-welding","Électrodes  ; revêtus, en métaux communs, pour le soudage à l'arc électrique"
"831120","Type 15","83","11","20","Wire; cored, of base metal, for electric arc-welding","Câble ; fourré, en métaux communs, pour soudage à l'arc électrique"
"831130","Type 15","83","11","30","Rods and wire; coated rods and cored wire, of base metal, for soldering, brazing or welding by flame","Tiges et fils  ; baguettes revêtues et fils fourrés, en métaux communs, pour le brasage, le brasage ou le soudage à la flamme"
"831190","Type 15","83","11","90","Tubes, plates and similar products; of agglomerated base metal powder, other, including parts","Tubes, plaques et produits similaires  ; en poudre de métaux communs agglomérés, autres, y compris les parties"
"840110","Type 16","84","01","10","Nuclear reactors","Réacteurs nucléaires"
"840120","Type 16","84","01","20","Machinery and apparatus; for isotopic separation, and parts thereof","Machines et appareils ; pour la séparation isotopique, et leurs parties"
"840130","Type 16","84","01","30","Fuel elements (cartridges); non-irradiated","Éléments combustibles (cartouches) ; non irradié"
"840140","Type 16","84","01","40","Nuclear reactors; parts thereof","Réacteurs nucléaires ; parties de celui-ci"
"840211","Type 16","84","02","11","Boilers; watertube boilers with a steam production exceeding 45t per hour","Chaudières ; chaudières à tubes d'eau avec une production de vapeur supérieure à 45t par heure"
"840212","Type 16","84","02","12","Boilers; watertube boilers with a steam production not exceeding 45t per hour","Chaudières ; chaudières à tubes d'eau avec une production de vapeur n'excédant pas 45 t par heure"
"840219","Type 16","84","02","19","Boilers; vapour generating boilers, including hybrid boilers n.e.s. in heading no. 8402","Chaudières ; chaudières à vapeur, y compris les chaudières hybrides n.d.a. dans la rubrique no. 8402"
"840220","Type 16","84","02","20","Boilers; super-heated water boilers","Chaudières ; chaudières à eau surchauffée"
"840290","Type 16","84","02","90","Boilers; parts of steam or other vapour generating boilers","Chaudières ; parties de chaudières à vapeur ou autres générateurs de vapeur"
"840310","Type 16","84","03","10","Boilers; central heating boilers (excluding those of heading no. 8402)","Chaudières ; chaudières pour le chauffage central (à l'exclusion de celles du n°8402)"
"840390","Type 16","84","03","90","Boilers; parts of central heating boilers (excluding those of heading no. 8402)","Chaudières ; parties de chaudières pour le chauffage central (à l'exclusion de celles du n°8402)"
"840410","Type 16","84","04","10","Boilers; auxiliary plant, for use with boilers of heading no. 8402 or 8403 (eg economisers, super-heaters, soot removers, gas recoverers)","Chaudières ; installation auxiliaire, à utiliser avec les chaudières de la position no. 8402 ou 8403 (par exemple, économiseurs, surchauffeurs, éliminateurs de suie, récupérateurs de gaz)"
"840420","Type 16","84","04","20","Boilers; condensers, for steam or other vapour power units","Chaudières ; condenseurs, pour la vapeur ou d'autres groupes électrogènes à vapeur"
"840490","Type 16","84","04","90","Boilers; parts of auxiliary plant, for use with boilers of heading no. 8402 and 8403 and parts of condensers for steam or other vapour power units","Chaudières ; parties d'installations auxiliaires, destinées à être utilisées avec les chaudières du n°8402 et 8403 et parties de condenseurs pour machines à vapeur ou autres centrales à vapeur"
"840510","Type 16","84","05","10","Generators; producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers","Générateurs ; générateurs de gaz gazeux, de gaz à l'eau, de gaz acétylène et de gaz de procédé à l'eau similaires, avec ou sans leurs épurateurs"
"840590","Type 16","84","05","90","Generators; parts of producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers","Générateurs ; parties de générateurs de gaz gazeux, de gaz à l'eau, d'acétylène et de gaz similaires, avec ou sans leurs épurateurs"
"840611","Type 16","84","06","11","Turbines; steam and other vapour turbines, for marine propulsion","Éoliennes  ; turbines à vapeur et autres turbines à vapeur, pour la propulsion marine"
"840619","Type 16","84","06","19","Turbines; steam and other vapour turbines, for other than marine propulsion","Éoliennes  ; turbines à vapeur et autres turbines à vapeur, autres que la propulsion marine"
"840690","Type 16","84","06","90","Turbines; parts of steam and other vapour turbines","Éoliennes  ; parties de turbines à vapeur et autres turbines à vapeur"
"840710","Type 16","84","07","10","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","Moteurs  ; pour aéronefs, moteurs à piston alternatifs ou rotatifs à allumage par étincelles"
"840721","Type 16","84","07","21","Engines; outboard motors for marine propulsion, spark-ignition reciprocating or rotary internal combustion piston engines","Moteurs  ; moteurs hors-bord pour la propulsion marine, moteurs à piston alternatifs ou rotatifs à allumage par étincelles"
"840729","Type 16","84","07","29","Engines; for marine propulsion, (other than outboard motors), spark-ignition reciprocating or rotary internal combustion piston engines","Moteurs  ; pour la propulsion marine, (autres que les moteurs hors-bord), les moteurs à piston alternatifs ou rotatifs à allumage par étincelles"
"840731","Type 16","84","07","31","Engines; reciprocating piston engines, of a kind used for the propulsion of vehicles of chapter 87, of a cylinder capacity not exceeding 50cc","Moteurs  ; moteurs à pistons alternatifs, des types utilisés pour la propulsion des véhicules du chapitre 87, d'une cylindrée n'excédant pas 50 cm3"
"840732","Type 16","84","07","32","Engines; reciprocating piston engines, of a kind used for the propulsion of vehicles of chapter 87, of a cylinder capacity exceeding 50cc but not exceeding 250cc","Moteurs  ; moteurs à pistons alternatifs, des types utilisés pour la propulsion des véhicules du chapitre 87, d'une cylindrée excédant 50 cm3 mais n'excédant pas 250 cm3"
"840733","Type 16","84","07","33","Engines; reciprocating piston engines, of a kind used for the propulsion of vehicles of chapter 87, of a cylinder capacity exceeding 250cc but not exceeding 1000cc","Moteurs  ; moteurs à pistons alternatifs, des types utilisés pour la propulsion des véhicules du chapitre 87, d'une cylindrée excédant 250 cm3 mais n'excédant pas 1000 cm3"
"840734","Type 16","84","07","34","Engines; reciprocating piston engines, of a kind used for the propulsion of vehicles of chapter 87, of a cylinder capacity exceeding 1000cc","Moteurs  ; moteurs à pistons alternatifs, des types utilisés pour la propulsion des véhicules du chapitre 87, d'une cylindrée excédant 1000 cm3"
"840790","Type 16","84","07","90","Engines; rotary internal combustion piston engines, for other than aircraft or marine propulsion","Moteurs  ; moteurs à piston rotatifs à combustion interne, autres que pour la propulsion aéronautique ou marine"
"840810","Type 16","84","08","10","Engines; for marine propulsion, compression-ignition internal combustion piston engines (diesel or semi-diesel engines)","Moteurs  ; pour propulsion marine, moteurs à piston à allumage par compression (moteurs diesel ou semi-diesel)"
"840820","Type 16","84","08","20","Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for the propulsion of vehicles of chapter 87","Moteurs  ; moteurs à piston à allumage par compression (moteurs diesel ou semi-diesel), des types utilisés pour la propulsion des véhicules du chapitre 87"
"840890","Type 16","84","08","90","Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87","Moteurs  ; moteurs à piston à allumage par compression (moteurs diesel ou semi-diesel), des types utilisés à d'autres fins que la propulsion marine ou les véhicules du chapitre 87"
"840910","Type 16","84","09","10","Engines; parts of aircraft engines (spark-ignition reciprocating or rotary internal combustion piston engines)","Moteurs  ; pièces de moteurs d'avions (moteurs à piston alternatif ou rotatif à allumage par étincelle)"
"840991","Type 16","84","09","91","Engines; parts, suitable for use solely or principally with spark-ignition internal combustion piston engines (for other than aircraft)","Moteurs  ; pièces, utilisables uniquement ou principalement avec des moteurs à piston à allumage par étincelles (autres que pour les aéronefs)"
"840999","Type 16","84","09","99","Engines; parts for internal combustion piston engines (excluding spark-ignition)","Moteurs  ; pièces pour moteurs à piston à combustion interne (à l'exclusion des allumages commandés)"
"841011","Type 16","84","10","11","Turbines; hydraulic turbines and water wheels, of a power not exceeding 1000kW","Éoliennes  ; turbines hydrauliques et roues hydrauliques, d'une puissance n'excédant pas 1000kW"
"841012","Type 16","84","10","12","Turbines; hydraulic turbines and water wheels, of a power exceeding 1000kW but not exceeding 10000kW","Éoliennes  ; turbines hydrauliques et roues hydrauliques, d'une puissance excédant 1 000 kW mais n'excédant pas 10 000 kW"
"841013","Type 16","84","10","13","Turbines; hydraulic turbines and water wheels, of a power exceeding 10000kW","Éoliennes  ; turbines hydrauliques et roues hydrauliques, d'une puissance excédant 10000kW"
"841090","Type 16","84","10","90","Turbines; parts of hydraulic turbines and water wheels, including regulators","Éoliennes  ; parties de turbines hydrauliques et de roues hydrauliques, y compris les régulateurs"
"841111","Type 16","84","11","11","Turbo-jets; of a thrust not exceeding 25kN","Turboréacteurs ; d'une poussée n'excédant pas 25kN"
"841112","Type 16","84","11","12","Turbo-jets; of a thrust exceeding 25kN","Turboréacteurs ; d'une poussée supérieure à 25kN"
"841121","Type 16","84","11","21","Turbo-propellers; of a power not exceeding 1100kW","Turbopropulseurs  ; d'une puissance n'excédant pas 1100kW"
"841122","Type 16","84","11","22","Turbo-propellers; of a power exceeding 1100kW","Turbopropulseurs  ; d'une puissance supérieure à 1100kW"
"841181","Type 16","84","11","81","Turbines; gas-turbines (excluding turbo-jets and turbo-propellers), of a power not exceeding 5000kW","Éoliennes  ; turbines à gaz (à l'exclusion des turboréacteurs et des turbopropulseurs), d'une puissance n'excédant pas 5000kW"
