"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"950890","Type 20","95","08","90","Roundabouts, swings, shooting galleries, other fairground amusements; travelling theatres","Autres"
"960110","Type 20","96","01","10","Ivory and articles thereof; worked","Ivoire travaillé et ouvrages en ivoire"
"960190","Type 20","96","01","90","Bone, tortoise shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles thereof (including articles obtained by moulding)","Autres"
"960200","Type 20","96","02","00","Vegetable, mineral carving material and articles of these materials, moulded or carved articles of wax, stearin, natural gums, resins or modelling pastes, worked unhardened gelatin (not heading no. 3503)","Matières végétales ou minérales à tailler, travaillées, et ouvrages en ces matières ; ouvrages moulés ou taillés en cire, en paraffine, en stéarine, en gommes ou résines naturelles, en pâtes à modeler, et autres ouvrages moulés ou taillés, non dénommés ni compris ailleurs ; gélatine non durcie travaillée, autre que celle du n°3503, et ouvrages en gélatine non durcie"
"960310","Type 20","96","03","10","Brooms and brushes; consisting of twigs or other vegetable materials bound together, with or without handles","Balais et balayettes consistant en brindilles ou autres matières végétales en bottes liées, emmanchés ou non"
"960321","Type 20","96","03","21","Brushes; toothbrushes","Brosses à dents, brosses et pinceaux à barbe, à cheveux, à cils ou à ongles et autres brosses pour la toilette des personnes, y compris ceux constituant des parties d'appareils : Brosses à dents, y compris les brosses à dentiers"
"960329","Type 20","96","03","29","Brushes; shaving, hair, nail, eyelash and other toilet brushes for use on the person, including brushes as parts of appliances","Brosses à dents, brosses et pinceaux à barbe, à cheveux, à cils ou à ongles et autres brosses pour la toilette des personnes, y compris ceux constituant des parties d'appareils : Autres"
"960330","Type 20","96","03","30","Brushes; artists' brushes, writing brushes and similar brushes for the application of cosmetics","Pinceaux et brosses pour artistes, pinceaux à écrire et pinceaux similaires pour l'application des produits cosmétiques"
"960340","Type 20","96","03","40","Brushes; paint, distemper, varnish or similar brushes (not those of item no. 9603.30), paint pads and rollers","Brosses et pinceaux à peindre, à badigeonner, à vernir ou similaires (autres que les pinceaux du n°960330) ; tampons et rouleaux à peindre"
"960350","Type 20","96","03","50","Brushes; constituting parts of machines, appliances or vehicles","Autres brosses constituant des parties de machines, d'appareils ou de véhicules"
"960390","Type 20","96","03","90","Brooms, brushes, mops, feather dusters, squeegees, hand operated mechanical floor sweepers; (not motorised), prepared knots and tufts for brooms or brush making n.e.s.","Autres"
"960400","Type 20","96","04","00","Hand sieves and hand riddles","Tamis et cribles, à main"
"960500","Type 20","96","05","00","Travel sets; for personal toilet, sewing, shoe or clothes cleaning","Assortiments de voyage pour la toilette des personnes, la couture ou le nettoyage des chaussures ou des vêtements"
"960610","Type 20","96","06","10","Press-fasteners, snap-fasteners, press-studs and parts therefor","Boutons-pression et leurs partie"
"960621","Type 20","96","06","21","Buttons; of plastics, not covered with textile material","Boutons : En matières plastiques, non recouverts de matières textiles"
"960622","Type 20","96","06","22","Buttons; of base metal, not covered with textile material","Boutons : En métaux communs, non recouverts de matières textiles"
"960629","Type 20","96","06","29","Buttons; of other than base metal or plastics, not covered with textile material","Boutons : Autres"
"960630","Type 20","96","06","30","Button moulds and other parts of buttons; button blanks","Formes pour boutons et autres parties de boutons ; ébauches de boutons"
"960711","Type 20","96","07","11","Slide fasteners; fitted with chain scoops of base metal","Fermetures à glissière : Avec agrafes en métaux communs"
"960719","Type 20","96","07","19","Slide fasteners; other than those fitted with chain scoops of base metal","Fermetures à glissière : Autres"
"960720","Type 20","96","07","20","Slide fasteners; parts","Parties"
"960810","Type 20","96","08","10","Pens; ball point","Stylos et crayons à bille"
"960820","Type 20","96","08","20","Pens; felt tipped and other porous-tipped pens and markers","Stylos et marqueurs à mèche feutre ou à autres pointes poreuses"
"960831","Type 20","96","08","31","Pens; Indian ink drawing pens","Stylos à plume et autres stylos : A dessiner à encre de Chine"
"960839","Type 20","96","08","39","Pens; fountain, stylograph and other pens, excluding Indian ink drawing pens","Stylos à plume et autres stylos : Autres"
"960840","Type 20","96","08","40","Pencils; propelling or sliding","Porte-mine"
"960850","Type 20","96","08","50","Pen and pencil sets; of articles from two or more of the foregoing sub-headings","Assortiments d'articles relevant d'au moins deux des sous-positions précitées"
"960860","Type 20","96","08","60","Pens; ball-point, refills comprising the ball point and ink-reservoir","Cartouches de rechange pour stylos ou crayons à bille, associées à leur pointe"
"960891","Type 20","96","08","91","Pens; nibs and nib points","Autres : Plumes à écrire et becs pour plumes"
"960899","Type 20","96","08","99","Pens and pencils n.e.s. in heading no. 9608; duplicating stylos, pen-holders, pencil-holders, and similar holders, parts of the articles of heading no. 9608","Autres : Autres"
"960910","Type 20","96","09","10","Pencils and crayons; with leads encased in rigid sheath","Crayons à gaine"
"960920","Type 20","96","09","20","Pencil leads; black or coloured","Mines pour crayons ou porte-mine"
"960990","Type 20","96","09","90","Pastels, drawing charcoals, writing or drawing chalks, tailors' chalk","Autres"
"961000","Type 20","96","10","00","Slates and boards; with writing or drawing surfaces, whether or not framed","Ardoises et tableaux pour l'écriture ou le dessin, même encadrés"
"961100","Type 20","96","11","00","Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets","Dateurs, cachets, numéroteurs, timbres et articles similaires (y compris les appareils pour l'impression d'étiquettes), à main ; composteurs et imprimeries comportant des composteurs, à main"
"961210","Type 20","96","12","10","Ribbons; for typewriters and the like, inked or otherwise prepared, for giving impressions, whether or not on spools or in cartridges","Rubans encreurs"
"961220","Type 20","96","12","20","Ink pads; whether or not inked, with or without boxes","Tampons encreurs"
"961310","Type 20","96","13","10","Lighters; pocket, cigarette, gas fuelled, non-refillable","Briquets de poche, à gaz, non rechargeables"
"961320","Type 20","96","13","20","Lighters; pocket, cigarette, gas fuelled, refillable","Briquets de poche, à gaz, rechargeables"
"961380","Type 20","96","13","80","Lighters; whether or not mechanical or electrical, n.e.s. in heading no. 9613","Autres briquets et allumeurs"
"961390","Type 20","96","13","90","Lighters; parts for cigarette lighters and other lighters, whether or not mechanical or electrical, other than flints and wicks","Parties"
"961420","Type 20","96","14","20","Pipes and pipe bowls and parts","Pipes et têtes de pipes"
"961490","Type 20","96","14","90","Cigar, cigarette holders and parts thereof","Autres"
"961511","Type 20","96","15","11","Combs, hair slides and the like; of hard rubber or plastics","Peignes à coiffer, peignes de coiffure, barrettes et articles similaires : En caoutchouc durci ou en matières plastiques"
"961519","Type 20","96","15","19","Combs, hair slides and the like; of other than hard rubber or plastics","Peignes à coiffer, peignes de coiffure, barrettes et articles similaires : Autres"
"961590","Type 20","96","15","90","Hairpins, curling pins, curling grips, hair curlers and the like (not those of heading no. 8516) and parts thereof","Autres"
"961610","Type 20","96","16","10","Scent sprays and similar toilet sprays, and mounts and heads therefor","Vaporisateurs de toilette, leurs montures et têtes de montures"
"961620","Type 20","96","16","20","Powder puffs and pads; for the application of cosmetics or toilet preparations","Houppes et houppettes à poudre ou pour l'application d'autres cosmétiques ou produits de toilette"
"961700","Type 20","96","17","00","Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners","Bouteilles isolantes et autres récipients isothermiques montés, dont l'isolation est assurée par le vide, ainsi que leurs parties (à l'exclusion des ampoules en verre)"
